Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022/8/15,S002,P0014,Furniture,South,341,136,84,147.48,16.08,5,Cloudy,1,20,Autumn
2022/8/15,S002,P0015,Clothing,South,213,91,159,110.53,64.99,20,Cloudy,1,63.63,Spring
2022/8/15,S002,P0016,Electronics,East,153,132,155,133.72,77.48,20,Cloudy,1,76.71,Winter
2022/8/15,S002,P0017,Groceries,West,127,19,186,14.27,34.74,20,Cloudy,0,36.14,Winter
2022/8/15,S002,P0018,Clothing,East,238,201,53,198.39,68.06,5,Snowy,1,64.32,Summer
2022/8/15,S002,P0019,Clothing,East,398,154,75,153.85,48.21,5,Sunny,1,43.99,Spring
2022/8/15,S002,P0020,Toys,East,498,39,30,40.92,48.38,20,Sunny,0,52.59,Summer
2022/8/15,S003,P0001,Toys,North,436,343,199,335.49,88.63,20,Sunny,0,84.18,Summer
2022/8/15,S003,P0002,Groceries,North,384,36,138,30.88,18.12,10,Rainy,1,17.24,Summer
2022/8/15,S003,P0003,Furniture,North,248,185,197,201.32,85.61,20,Sunny,0,89.81,Summer
2022/8/15,S003,P0004,Toys,South,159,97,36,112.39,53.15,20,Snowy,0,50.48,Spring
2022/8/15,S003,P0005,Groceries,South,478,185,67,202.75,34.84,0,Snowy,0,35.28,Winter
2022/8/15,S003,P0006,Furniture,West,472,299,21,301.99,17.16,15,Sunny,0,21.03,Spring
2022/8/15,S003,P0007,Clothing,South,301,29,53,30.92,13.15,0,Rainy,0,17.84,Winter
2022/8/15,S003,P0008,Toys,West,403,149,86,142.9,33.03,0,Snowy,0,33.88,Autumn
2022/8/15,S003,P0009,Toys,East,469,177,91,180.9,44.78,15,Cloudy,1,44.7,Autumn
2022/8/15,S003,P0010,Clothing,East,139,78,42,80.86,39.57,10,Sunny,1,39.65,Autumn
2022/8/15,S003,P0011,Groceries,North,312,113,148,121.13,89.58,20,Snowy,0,85.95,Spring
2022/8/15,S003,P0012,Groceries,North,72,14,44,16.94,45.05,0,Cloudy,0,45.1,Autumn
2022/8/15,S003,P0013,Toys,East,379,154,41,145.8,99.02,20,Sunny,0,95.79,Autumn
2022/8/15,S003,P0014,Electronics,South,172,33,58,41.82,29.63,15,Cloudy,0,26.83,Winter
2022/8/15,S003,P0015,Electronics,South,203,109,45,118.1,15.91,15,Cloudy,1,13.62,Summer
2022/8/15,S003,P0016,Groceries,East,242,140,188,153.54,87.3,5,Rainy,0,83.91,Winter
2022/8/15,S003,P0017,Clothing,East,151,143,160,144.39,51.15,15,Sunny,1,53.3,Autumn
2022/8/15,S003,P0018,Furniture,West,372,42,51,59.42,13.66,0,Snowy,0,14.52,Winter
2022/8/15,S003,P0019,Groceries,West,213,184,60,191.59,50.03,0,Sunny,0,49.86,Autumn
2022/8/15,S003,P0020,Groceries,West,153,137,129,137.92,16.65,20,Rainy,0,13.15,Summer
2022/8/15,S004,P0001,Toys,North,97,74,55,91.82,48.02,5,Sunny,1,50.24,Winter
2022/8/15,S004,P0002,Toys,South,199,164,21,169.13,79.32,5,Snowy,0,77.23,Winter
2022/8/15,S004,P0003,Furniture,East,138,21,111,39.59,24.31,0,Sunny,1,27.58,Winter
2022/8/15,S004,P0004,Toys,North,369,152,84,155.33,49.11,0,Rainy,0,50.07,Summer
2022/8/15,S004,P0005,Toys,South,205,59,59,61.83,32.7,20,Rainy,0,30.46,Summer
2022/8/15,S004,P0006,Furniture,West,285,279,64,292.58,46.26,15,Cloudy,0,45.41,Summer
2022/8/15,S004,P0007,Groceries,West,107,100,172,119.66,16.31,0,Snowy,1,19.14,Winter
2022/8/15,S004,P0008,Electronics,West,228,89,153,97.76,46.53,15,Cloudy,1,41.99,Winter
2022/8/15,S004,P0009,Groceries,West,164,127,22,138.58,58.07,0,Snowy,0,57.46,Autumn
2022/8/15,S004,P0010,Furniture,North,123,112,174,110.34,65,10,Cloudy,0,63.27,Summer
2022/8/15,S004,P0011,Electronics,West,427,107,74,104.96,24.85,0,Rainy,0,28.95,Spring
2022/8/15,S004,P0012,Electronics,South,111,82,154,93.49,46.76,5,Sunny,0,47.66,Autumn
2022/8/15,S004,P0013,Furniture,North,372,188,196,190.84,69.23,10,Rainy,0,70.25,Summer
2022/8/15,S004,P0014,Groceries,South,309,53,135,45.13,95.61,10,Sunny,1,93.87,Spring
2022/8/15,S004,P0015,Toys,North,373,320,69,333.63,50.39,5,Cloudy,1,48.29,Summer
2022/8/15,S004,P0016,Clothing,East,204,141,199,142.22,67.01,10,Cloudy,1,65.52,Autumn
2022/8/15,S004,P0017,Electronics,North,127,27,47,26.99,28.02,0,Sunny,1,29.3,Winter
2022/8/15,S004,P0018,Clothing,East,64,22,158,28.94,48.47,10,Rainy,0,51.95,Winter
2022/8/15,S004,P0019,Furniture,North,116,95,43,92.66,81.14,15,Sunny,1,81.64,Spring
2022/8/15,S004,P0020,Groceries,West,265,35,155,50.72,25.93,10,Snowy,0,26.15,Summer
2022/8/15,S005,P0001,Furniture,North,230,123,39,134.43,20.34,0,Snowy,0,16.05,Winter
2022/8/15,S005,P0002,Groceries,South,397,84,199,78.93,62.84,20,Cloudy,1,60.24,Autumn
2022/8/15,S005,P0003,Furniture,North,276,253,151,267.24,43.5,5,Sunny,1,39.02,Autumn
2022/8/15,S005,P0004,Groceries,West,204,121,130,111.62,96.16,5,Snowy,0,91.64,Summer
2022/8/15,S005,P0005,Clothing,West,248,15,183,32.55,83.99,0,Snowy,1,81.18,Autumn
2022/8/15,S005,P0006,Toys,West,424,177,38,188.09,25.18,15,Rainy,1,27.67,Spring
2022/8/15,S005,P0007,Toys,South,492,180,189,187.48,70.55,0,Cloudy,0,70.21,Summer
2022/8/15,S005,P0008,Groceries,North,100,2,49,12.39,10.33,15,Snowy,1,9.53,Spring
2022/8/15,S005,P0009,Toys,North,398,104,51,114.8,51.29,5,Rainy,0,51.8,Autumn
2022/8/15,S005,P0010,Clothing,South,127,70,171,66.14,57.2,0,Sunny,0,54.11,Spring
2022/8/15,S005,P0011,Groceries,East,143,137,120,156.11,95.14,15,Rainy,0,90.77,Summer
2022/8/15,S005,P0012,Groceries,West,103,30,73,36.63,76.42,5,Sunny,0,79.48,Winter
2022/8/15,S005,P0013,Toys,East,228,45,157,42.96,63.91,10,Cloudy,1,66.09,Summer
2022/8/15,S005,P0014,Toys,East,291,239,61,248.93,40.11,0,Cloudy,0,39.56,Winter
2022/8/15,S005,P0015,Electronics,North,68,22,165,39.86,14.23,5,Snowy,1,18.22,Spring
2022/8/15,S005,P0016,Electronics,East,196,113,33,119.58,82.18,20,Sunny,0,79.45,Autumn
2022/8/15,S005,P0017,Clothing,East,390,155,165,148.1,90.6,5,Rainy,1,87.38,Spring
2022/8/15,S005,P0018,Furniture,West,290,152,161,164.02,15.73,20,Cloudy,1,18.37,Spring
2022/8/15,S005,P0019,Groceries,North,176,2,106,6.23,30.35,0,Rainy,0,34.99,Autumn
2022/8/15,S005,P0020,Electronics,North,187,161,106,172.21,55.43,5,Cloudy,1,55.01,Summer
2022/8/16,S001,P0001,Electronics,South,348,129,96,124.3,70.95,5,Rainy,1,72.86,Autumn
2022/8/16,S001,P0002,Furniture,East,177,129,185,119.49,60.89,0,Cloudy,1,61.17,Winter
2022/8/16,S001,P0003,Furniture,South,373,241,78,245.41,23.49,5,Rainy,0,28.27,Winter
2022/8/16,S001,P0004,Groceries,South,484,76,152,67.5,48.96,0,Rainy,1,45.78,Spring
2022/8/16,S001,P0005,Electronics,North,225,201,66,194.5,80.4,20,Snowy,1,78.61,Spring
2022/8/16,S001,P0006,Clothing,East,441,361,84,370.51,58.36,5,Rainy,1,59.69,Autumn
2022/8/16,S001,P0007,Electronics,South,410,155,66,163.75,63.72,5,Sunny,0,68.19,Winter
2022/8/16,S001,P0008,Electronics,West,249,247,36,258.82,54.29,10,Sunny,1,55.53,Spring
2022/8/16,S001,P0009,Groceries,East,235,15,118,23.3,80.02,5,Sunny,0,77.17,Winter
2022/8/16,S001,P0010,Electronics,North,95,87,148,103.87,25.29,20,Snowy,0,29.18,Summer
2022/8/16,S001,P0011,Furniture,East,287,92,151,86.54,93.48,10,Sunny,1,88.84,Spring
2022/8/16,S001,P0012,Toys,West,149,35,143,29.14,27.55,15,Snowy,0,31.17,Summer
2022/8/16,S001,P0013,Toys,South,84,65,116,65.28,79.3,15,Snowy,1,75.39,Summer
2022/8/16,S001,P0014,Furniture,South,476,168,170,183.64,70.89,20,Sunny,1,70.96,Spring
2022/8/16,S001,P0015,Furniture,East,131,90,23,105.14,48.28,5,Rainy,0,44.49,Winter
2022/8/16,S001,P0016,Electronics,South,329,181,94,187.37,30.37,0,Rainy,1,30.14,Summer
2022/8/16,S001,P0017,Furniture,South,165,32,108,34.64,96.4,15,Rainy,0,92.1,Spring
2022/8/16,S001,P0018,Furniture,West,490,284,90,291.02,38.03,5,Cloudy,1,36.64,Spring
2022/8/16,S001,P0019,Furniture,South,223,28,74,45.3,84.11,5,Rainy,0,81.17,Winter
2022/8/16,S001,P0020,Toys,North,437,348,106,363.31,13.05,5,Sunny,1,15.02,Winter
2022/8/16,S002,P0001,Clothing,North,166,35,196,52.19,80.92,20,Snowy,1,79.15,Autumn
2022/8/16,S002,P0002,Toys,West,285,3,43,6.65,48.12,15,Rainy,1,47.01,Autumn
2022/8/16,S002,P0003,Electronics,West,357,18,25,10.88,26.43,15,Snowy,1,29.17,Winter
2022/8/16,S002,P0004,Groceries,West,286,3,39,-3.75,83.47,10,Rainy,0,79.64,Summer
2022/8/16,S002,P0005,Furniture,South,67,22,36,24.8,82.21,15,Sunny,0,77.41,Autumn
2022/8/16,S002,P0006,Clothing,West,324,64,143,70.87,36.66,15,Sunny,1,38.43,Winter
2022/8/16,S002,P0007,Furniture,South,184,14,85,19.24,75.23,5,Rainy,0,76.97,Autumn
2022/8/16,S002,P0008,Clothing,East,489,333,121,333.67,84.05,20,Sunny,1,87.99,Spring
2022/8/16,S002,P0009,Groceries,East,165,115,79,117.74,80.81,5,Sunny,0,77.13,Summer
2022/8/16,S002,P0010,Electronics,East,309,192,126,203.36,55.65,10,Sunny,1,51.56,Spring
2022/8/16,S002,P0011,Electronics,East,134,21,62,24.16,20.83,15,Snowy,1,20.91,Autumn
2022/8/16,S002,P0012,Toys,North,289,264,198,283.52,54.31,20,Sunny,0,57.38,Autumn
2022/8/16,S002,P0013,Toys,North,229,158,198,158.41,15.01,10,Cloudy,0,12.41,Winter
2022/8/16,S002,P0014,Electronics,East,327,12,101,12.95,26.36,15,Sunny,0,22.16,Winter
2022/8/16,S002,P0015,Groceries,East,232,67,70,77.17,89.6,0,Snowy,0,89.91,Summer
2022/8/16,S002,P0016,Clothing,East,108,0,138,7.44,31.66,5,Sunny,1,35.44,Spring
2022/8/16,S002,P0017,Toys,West,333,226,26,221.36,72.71,5,Rainy,1,69.22,Winter
2022/8/16,S002,P0018,Toys,East,284,132,163,139.07,81.27,20,Rainy,1,76.46,Winter
2022/8/16,S002,P0019,Clothing,West,378,303,71,309.26,44.57,15,Rainy,0,47.68,Summer
2022/8/16,S002,P0020,Toys,North,444,409,127,408.09,90.32,10,Sunny,1,88.08,Autumn
2022/8/16,S003,P0001,Toys,East,152,28,41,18.72,79.69,0,Rainy,1,77.46,Spring
2022/8/16,S003,P0002,Furniture,South,342,228,137,234.82,37.65,20,Rainy,0,41.02,Spring
2022/8/16,S003,P0003,Groceries,South,293,247,67,254.51,79.32,5,Sunny,0,79.1,Summer
2022/8/16,S003,P0004,Furniture,East,114,47,60,66.59,78.45,10,Sunny,0,79.1,Autumn
2022/8/16,S003,P0005,Furniture,North,429,364,153,374.46,14.32,15,Cloudy,1,13.84,Winter
2022/8/16,S003,P0006,Furniture,East,435,382,132,387.72,68.51,20,Sunny,0,68.94,Winter
2022/8/16,S003,P0007,Electronics,North,130,76,159,69.94,12,10,Snowy,1,12.91,Winter
2022/8/16,S003,P0008,Clothing,South,57,8,144,11.25,16.55,10,Cloudy,1,21.53,Autumn
2022/8/16,S003,P0009,Clothing,West,453,451,70,458.26,78.83,20,Cloudy,0,80.66,Spring
2022/8/16,S003,P0010,Furniture,East,298,188,88,182.96,79.17,10,Sunny,0,76.71,Spring
2022/8/16,S003,P0011,Groceries,North,252,164,172,178.98,73.18,15,Cloudy,0,74.51,Autumn
2022/8/16,S003,P0012,Groceries,North,349,214,86,233.23,17.91,10,Rainy,1,20.56,Winter
2022/8/16,S003,P0013,Furniture,East,206,57,96,69.29,51.64,5,Rainy,1,53.14,Winter
2022/8/16,S003,P0014,Groceries,North,289,168,147,182.43,26.01,0,Snowy,0,29.39,Spring
2022/8/16,S003,P0015,Clothing,South,381,37,147,51.34,14.03,5,Cloudy,1,14.18,Winter
2022/8/16,S003,P0016,Clothing,South,310,233,69,241.8,99.89,20,Cloudy,0,103.87,Autumn
2022/8/16,S003,P0017,Groceries,East,125,36,76,55.26,14.53,0,Cloudy,1,17.63,Spring
2022/8/16,S003,P0018,Groceries,East,138,41,188,55.64,56.56,5,Cloudy,0,56.09,Winter
2022/8/16,S003,P0019,Clothing,East,233,70,178,77.3,35.41,15,Rainy,0,37.48,Spring
2022/8/16,S003,P0020,Groceries,West,308,4,61,13.41,79.06,15,Cloudy,0,75.75,Autumn
2022/8/16,S004,P0001,Electronics,North,198,17,146,15.78,27.77,20,Sunny,0,25.26,Spring
2022/8/16,S004,P0002,Furniture,West,158,131,138,138.95,83.24,5,Sunny,1,79.06,Spring
2022/8/16,S004,P0003,Electronics,South,105,5,196,12.2,85.34,20,Snowy,1,82.11,Summer
2022/8/16,S004,P0004,Groceries,South,216,208,34,214.22,52.89,20,Cloudy,0,57.27,Summer
2022/8/16,S004,P0005,Clothing,East,397,213,84,222.16,12.13,0,Sunny,0,14.08,Autumn
2022/8/16,S004,P0006,Toys,South,136,120,157,120.17,35.81,5,Rainy,1,37.56,Autumn
2022/8/16,S004,P0007,Electronics,North,117,40,60,47.37,70.76,10,Snowy,1,65.89,Winter
2022/8/16,S004,P0008,Electronics,North,129,103,36,117.49,80.76,10,Rainy,0,80.66,Winter
2022/8/16,S004,P0009,Toys,West,447,221,60,232.76,22.53,10,Cloudy,1,21.71,Winter
2022/8/16,S004,P0010,Clothing,West,139,50,117,48.16,71.69,10,Rainy,1,75.6,Summer
2022/8/16,S004,P0011,Groceries,South,363,48,63,62.78,47.69,0,Snowy,1,44.52,Summer
2022/8/16,S004,P0012,Groceries,West,421,265,97,268.05,67.63,10,Cloudy,1,64.89,Winter
2022/8/16,S004,P0013,Furniture,West,166,118,180,131.33,97.24,5,Rainy,1,94.05,Summer
2022/8/16,S004,P0014,Electronics,South,213,8,56,2.16,30.01,0,Cloudy,1,27.5,Summer
2022/8/16,S004,P0015,Clothing,West,309,267,60,283.71,86.95,20,Cloudy,0,88.81,Winter
2022/8/16,S004,P0016,Toys,West,276,90,31,108.07,30.06,15,Cloudy,1,31.17,Winter
2022/8/16,S004,P0017,Furniture,West,464,174,169,190.85,59.6,10,Sunny,0,63.5,Autumn
2022/8/16,S004,P0018,Furniture,North,248,144,154,158.25,24.87,20,Snowy,1,23.91,Summer
2022/8/16,S004,P0019,Toys,East,196,184,134,199.5,87.98,15,Cloudy,0,87.23,Summer
2022/8/16,S004,P0020,Electronics,South,331,229,27,235.96,21.66,10,Rainy,1,21.8,Summer
2022/8/16,S005,P0001,Clothing,East,230,195,33,197.99,61.06,5,Sunny,1,58.45,Autumn
2022/8/16,S005,P0002,Furniture,East,61,58,40,48.56,74.87,10,Snowy,0,76.05,Winter
2022/8/16,S005,P0003,Groceries,West,201,132,131,122.63,51.86,10,Cloudy,1,53.61,Summer
2022/8/16,S005,P0004,Clothing,West,290,76,78,86.48,71.18,0,Cloudy,1,73.28,Summer
2022/8/16,S005,P0005,Toys,East,331,121,157,123.77,39.74,20,Sunny,1,42.47,Spring
2022/8/16,S005,P0006,Groceries,West,491,306,80,306.91,32.88,15,Sunny,1,37.88,Summer
2022/8/16,S005,P0007,Electronics,West,169,30,70,37.04,33.47,5,Rainy,0,33.58,Autumn
2022/8/16,S005,P0008,Clothing,North,81,77,56,79.41,25.46,10,Sunny,0,28.53,Autumn
2022/8/16,S005,P0009,Clothing,West,446,260,197,255.96,38.38,5,Cloudy,0,36.59,Spring
2022/8/16,S005,P0010,Clothing,South,441,194,63,193.32,99.63,20,Snowy,1,103.07,Autumn
2022/8/16,S005,P0011,Furniture,South,92,30,130,30.5,54.86,5,Cloudy,1,49.86,Summer
2022/8/16,S005,P0012,Groceries,West,209,37,173,52.91,96.62,0,Sunny,0,95.95,Summer
2022/8/16,S005,P0013,Clothing,North,351,212,58,226.43,83.39,15,Rainy,1,86.54,Summer
2022/8/16,S005,P0014,Groceries,South,188,39,170,35.84,73.94,10,Cloudy,0,76.32,Autumn
2022/8/16,S005,P0015,Groceries,East,190,125,58,121.47,81.17,10,Rainy,1,85.7,Spring
2022/8/16,S005,P0016,Toys,North,368,143,113,152.95,35.49,0,Cloudy,0,35.92,Spring
2022/8/16,S005,P0017,Clothing,East,384,152,21,150.35,12.71,5,Snowy,0,17.52,Autumn
2022/8/16,S005,P0018,Furniture,South,205,172,157,174.34,25.17,15,Snowy,0,28.98,Winter
2022/8/16,S005,P0019,Furniture,West,426,296,134,304.1,63.97,10,Sunny,0,67.92,Summer
2022/8/16,S005,P0020,Groceries,West,358,165,38,175.03,49.27,15,Cloudy,0,52.76,Winter
2022/8/17,S001,P0001,Clothing,West,404,248,34,265.98,25.53,10,Cloudy,1,27.14,Winter
2022/8/17,S001,P0002,Toys,North,436,351,106,344.61,39.45,10,Cloudy,0,44.09,Winter
2022/8/17,S001,P0003,Toys,East,335,196,63,214.23,43.07,20,Rainy,0,46.69,Summer
2022/8/17,S001,P0004,Clothing,West,495,475,39,473.48,71.59,5,Rainy,1,72.61,Winter
2022/8/17,S001,P0005,Groceries,West,208,100,129,100.26,46.56,0,Cloudy,1,47.89,Autumn
2022/8/17,S001,P0006,Toys,North,151,107,178,112.23,96.67,10,Rainy,0,98.66,Summer
2022/8/17,S001,P0007,Toys,West,354,262,96,260.72,93.58,15,Snowy,1,90.16,Autumn
2022/8/17,S001,P0008,Clothing,East,422,330,47,330.44,44.88,15,Cloudy,0,41.33,Autumn
2022/8/17,S001,P0009,Furniture,North,266,193,57,193.04,46.72,10,Cloudy,1,45.7,Autumn
2022/8/17,S001,P0010,Electronics,East,487,459,87,469.12,84.93,10,Snowy,0,83.21,Summer
2022/8/17,S001,P0011,Furniture,East,135,12,161,7.87,65.6,15,Sunny,1,70.05,Summer
2022/8/17,S001,P0012,Clothing,South,433,94,114,95.06,85.63,5,Snowy,1,85.65,Autumn
2022/8/17,S001,P0013,Furniture,North,221,18,190,34.83,42.55,10,Snowy,1,39.78,Spring
2022/8/17,S001,P0014,Groceries,West,160,102,82,113.68,25.09,15,Snowy,0,24.4,Winter
2022/8/17,S001,P0015,Furniture,West,420,388,33,402.48,23.88,5,Snowy,0,24.52,Summer
2022/8/17,S001,P0016,Electronics,East,236,155,112,148.45,67.54,0,Cloudy,0,63.71,Autumn
2022/8/17,S001,P0017,Toys,South,345,155,171,161.66,55.87,15,Rainy,0,57.36,Summer
2022/8/17,S001,P0018,Furniture,South,75,7,72,24.76,62.3,0,Sunny,1,61.73,Autumn
2022/8/17,S001,P0019,Toys,West,409,9,67,23.95,70.14,10,Cloudy,0,66.46,Spring
2022/8/17,S001,P0020,Electronics,West,467,128,81,126.04,33.19,10,Rainy,1,37.2,Spring
2022/8/17,S002,P0001,Groceries,West,461,348,58,347.07,47.9,15,Sunny,1,49.94,Autumn
2022/8/17,S002,P0002,Toys,West,492,228,97,235.73,57.03,10,Sunny,0,59.65,Autumn
2022/8/17,S002,P0003,Groceries,North,356,170,122,189.42,36.26,0,Snowy,0,40.03,Spring
2022/8/17,S002,P0004,Toys,North,269,209,46,207.53,73.36,10,Rainy,0,78.25,Spring
2022/8/17,S002,P0005,Clothing,North,485,354,21,363.57,31.91,15,Sunny,1,31.46,Autumn
2022/8/17,S002,P0006,Electronics,East,67,30,68,33.94,84.13,0,Snowy,1,80.79,Winter
2022/8/17,S002,P0007,Groceries,East,143,2,47,6.97,87.22,20,Sunny,1,88.08,Summer
2022/8/17,S002,P0008,Groceries,West,367,69,83,73.02,14.38,20,Snowy,0,16.16,Summer
2022/8/17,S002,P0009,Furniture,North,456,412,70,407.3,23.72,5,Sunny,0,25.6,Spring
2022/8/17,S002,P0010,Clothing,West,216,40,74,50.25,87.86,15,Cloudy,0,88.79,Summer
2022/8/17,S002,P0011,Groceries,South,237,172,123,182.84,72.86,5,Snowy,0,74.87,Winter
2022/8/17,S002,P0012,Groceries,East,289,203,150,212.68,88.63,20,Rainy,1,90.08,Winter
2022/8/17,S002,P0013,Electronics,East,145,121,51,131.57,35.85,0,Cloudy,1,39,Winter
2022/8/17,S002,P0014,Toys,East,85,42,54,34.88,65.32,10,Rainy,1,61.44,Winter
2022/8/17,S002,P0015,Clothing,North,167,127,36,126.38,48.59,15,Snowy,1,45.19,Autumn
2022/8/17,S002,P0016,Clothing,North,305,94,152,85.07,37.87,0,Cloudy,1,39.12,Winter
2022/8/17,S002,P0017,Furniture,South,289,37,60,38.86,51.21,5,Snowy,0,51.98,Autumn
2022/8/17,S002,P0018,Groceries,East,68,24,38,40.14,67.85,0,Snowy,0,64.41,Summer
2022/8/17,S002,P0019,Furniture,East,443,317,196,307.26,12.3,0,Sunny,1,8.83,Spring
2022/8/17,S002,P0020,Toys,North,344,343,71,355.45,13.25,10,Snowy,0,14.11,Spring
2022/8/17,S003,P0001,Electronics,South,247,73,107,76,31.18,0,Sunny,1,32.97,Summer
2022/8/17,S003,P0002,Clothing,North,304,109,115,114.04,94.59,20,Snowy,1,91.11,Spring
2022/8/17,S003,P0003,Clothing,East,434,21,105,18.34,16.75,10,Sunny,0,16.42,Winter
2022/8/17,S003,P0004,Toys,East,441,113,51,110.09,85.26,15,Snowy,0,83.26,Summer
2022/8/17,S003,P0005,Furniture,East,61,8,21,7.83,10.24,20,Sunny,0,7.25,Spring
2022/8/17,S003,P0006,Toys,West,266,196,105,196.43,61.2,15,Rainy,1,65.44,Winter
2022/8/17,S003,P0007,Groceries,East,193,121,53,111.65,50.72,20,Rainy,0,46.57,Autumn
2022/8/17,S003,P0008,Groceries,South,368,308,132,310.53,25.01,15,Cloudy,0,28.67,Summer
2022/8/17,S003,P0009,Groceries,North,474,6,37,4.74,26.12,15,Cloudy,1,26.69,Summer
2022/8/17,S003,P0010,Furniture,South,236,169,136,173.35,57.71,0,Cloudy,1,62.1,Winter
2022/8/17,S003,P0011,Groceries,East,375,282,170,272.36,87.77,20,Rainy,0,92.25,Winter
2022/8/17,S003,P0012,Electronics,West,347,107,81,107.13,42.3,20,Rainy,1,44.75,Spring
2022/8/17,S003,P0013,Toys,East,396,324,67,328.58,68.12,0,Snowy,0,65.15,Summer
2022/8/17,S003,P0014,Groceries,West,134,102,120,119.02,13.72,5,Cloudy,0,10.59,Summer
2022/8/17,S003,P0015,Clothing,South,102,54,190,63.13,25.56,10,Rainy,0,28.4,Summer
2022/8/17,S003,P0016,Furniture,West,56,26,184,40.73,14.28,20,Cloudy,1,16.45,Summer
2022/8/17,S003,P0017,Clothing,North,197,163,136,173.75,48.22,15,Cloudy,0,46.41,Spring
2022/8/17,S003,P0018,Electronics,North,68,12,68,19.15,85.51,5,Rainy,0,84.2,Spring
2022/8/17,S003,P0019,Toys,North,107,100,181,101.82,51.92,15,Cloudy,1,47.08,Winter
2022/8/17,S003,P0020,Furniture,East,384,2,29,11.06,21.59,20,Sunny,0,25.8,Autumn
2022/8/17,S004,P0001,Electronics,East,487,299,133,317.5,11.37,20,Rainy,0,14.71,Winter
2022/8/17,S004,P0002,Furniture,West,136,34,138,27.55,60.04,20,Rainy,1,62.6,Winter
2022/8/17,S004,P0003,Groceries,South,457,200,185,214.37,85.35,5,Cloudy,0,89.99,Winter
2022/8/17,S004,P0004,Electronics,North,284,31,188,22.18,68.84,15,Snowy,1,71.19,Spring
2022/8/17,S004,P0005,Clothing,East,164,76,132,94.02,41.24,5,Sunny,1,37.53,Spring
2022/8/17,S004,P0006,Toys,North,57,53,125,64.7,28.09,5,Snowy,0,26.42,Summer
2022/8/17,S004,P0007,Clothing,North,233,51,190,41.19,77.25,5,Snowy,0,80.69,Winter
2022/8/17,S004,P0008,Electronics,East,319,44,65,44.73,59.19,20,Rainy,0,55.18,Summer
2022/8/17,S004,P0009,Groceries,West,358,43,121,61.19,69.24,15,Rainy,1,66.98,Spring
2022/8/17,S004,P0010,Clothing,West,319,256,52,262.64,19.88,0,Sunny,1,16.47,Autumn
2022/8/17,S004,P0011,Clothing,West,363,73,123,87.66,39.01,5,Sunny,1,35.48,Summer
2022/8/17,S004,P0012,Clothing,North,150,70,46,63.07,41.08,5,Sunny,1,41.88,Winter
2022/8/17,S004,P0013,Electronics,East,437,148,70,164.3,36.08,10,Rainy,1,32.59,Summer
2022/8/17,S004,P0014,Toys,East,408,28,57,47.81,53.72,10,Rainy,1,55.8,Summer
2022/8/17,S004,P0015,Clothing,South,263,221,140,237.38,46.72,20,Snowy,1,50.88,Spring
2022/8/17,S004,P0016,Furniture,South,352,174,33,177.09,38.91,5,Sunny,0,40.91,Spring
2022/8/17,S004,P0017,Toys,East,293,23,145,40.18,58.89,15,Rainy,0,54.03,Summer
2022/8/17,S004,P0018,Electronics,South,262,222,151,212.54,24.39,15,Sunny,1,24.26,Autumn
2022/8/17,S004,P0019,Clothing,East,417,98,128,101.34,50.48,15,Cloudy,0,52.05,Winter
2022/8/17,S004,P0020,Toys,North,255,221,98,231.92,92.37,0,Snowy,1,93.73,Spring
2022/8/17,S005,P0001,Electronics,North,356,251,176,250.52,49.88,5,Rainy,1,45.78,Autumn
2022/8/17,S005,P0002,Clothing,East,137,127,200,146.91,49.24,0,Sunny,0,51.23,Spring
2022/8/17,S005,P0003,Clothing,North,78,27,182,45.68,29.11,5,Snowy,0,29.11,Autumn
2022/8/17,S005,P0004,Clothing,North,238,189,84,180.11,32.43,0,Sunny,0,28.24,Autumn
2022/8/17,S005,P0005,Furniture,East,271,138,154,134.97,59.28,20,Sunny,1,55.2,Autumn
2022/8/17,S005,P0006,Electronics,North,462,64,122,70.07,73.74,20,Cloudy,0,70.89,Autumn
2022/8/17,S005,P0007,Toys,South,76,17,155,35.44,53.53,15,Cloudy,0,57.6,Spring
2022/8/17,S005,P0008,Electronics,East,409,356,60,370.51,62.85,5,Snowy,0,60.16,Spring
2022/8/17,S005,P0009,Groceries,East,227,212,136,220.24,92.37,10,Sunny,0,92.53,Spring
2022/8/17,S005,P0010,Toys,West,81,44,93,58.93,80.14,10,Rainy,1,80.51,Autumn
2022/8/17,S005,P0011,Electronics,North,72,57,164,60.13,79.75,5,Cloudy,0,80.32,Winter
2022/8/17,S005,P0012,Toys,East,255,239,49,244.78,40.98,10,Cloudy,1,40.05,Autumn
2022/8/17,S005,P0013,Furniture,West,94,16,155,35.34,61.52,15,Rainy,1,64.97,Autumn
2022/8/17,S005,P0014,Toys,West,492,418,83,413.23,30.37,0,Sunny,0,33.54,Spring
2022/8/17,S005,P0015,Furniture,North,289,201,126,218.15,46.81,15,Snowy,1,47.2,Autumn
2022/8/17,S005,P0016,Furniture,North,498,424,111,431.21,68.13,15,Sunny,1,71.63,Autumn
2022/8/17,S005,P0017,Clothing,South,326,56,39,50.26,15.22,0,Snowy,0,17.37,Summer
2022/8/17,S005,P0018,Furniture,South,135,92,100,99.6,90.98,20,Cloudy,0,85.99,Summer
2022/8/17,S005,P0019,Toys,South,64,64,24,77.39,61.42,20,Rainy,1,62.87,Spring
